web-scraper-order,web-scraper-start-url,Name,Stab Attack,Slash Attack,Crush Attack,Magic Attack,Ranged Attack,Stab Defence,Slash Defence,Crush Defence,Magic Defence,Ranged Defence,Stength,Ranged Stength,Magic Damage,Prayer,Wiki Link,Wiki Link-href
"1536190620-1676","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black plateskirt","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","0","Black plateskirt","http://oldschoolrunescape.wikia.com/wiki/Black_plateskirt"
"1536190620-1641","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant platelegs (g)","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Adamant platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Adamant_platelegs_(g)"
"1536190620-1704","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Clue hunter trousers","0","0","0","0","+4","+2","+2","+1","0","0","0","0","0","0","Clue hunter trousers","http://oldschoolrunescape.wikia.com/wiki/Clue_hunter_trousers"
"1536190620-1851","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Royal gown bottom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Royal gown bottom","http://oldschoolrunescape.wikia.com/wiki/Royal_gown_bottom"
"1536190620-1922","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Zamorak robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Zamorak robe legs","http://oldschoolrunescape.wikia.com/wiki/Zamorak_robe_legs"
"1536190620-1645","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant plateskirt (t)","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Adamant plateskirt (t)","http://oldschoolrunescape.wikia.com/wiki/Adamant_plateskirt_(t)"
"1536190620-1720","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Dragon platelegs (g)","0","0","0","-21","-7","+68","+66","+63","-4","+65","0","0","0","0","Dragon platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Dragon_platelegs_(g)"
"1536190620-1669","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black d'hide chaps (t)","+0","+0","+0","-10","+17","+31","+25","+33","+28","+31","+0","0","0","+0","Black d'hide chaps (t)","http://oldschoolrunescape.wikia.com/wiki/Black_d%27hide_chaps_(t)"
"1536190620-1683","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue d'hide chaps (g)","0","0","0","-10","+11","+25","+19","+27","+14","+25","0","0","0","0","Blue d'hide chaps (g)","http://oldschoolrunescape.wikia.com/wiki/Blue_d%27hide_chaps_(g)"
"1536190620-1874","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Skeletal bottoms","0","0","0","+6","-7","+22","+20","+24","+10","0","0","0","0","0","Skeletal bottoms","http://oldschoolrunescape.wikia.com/wiki/Skeletal_bottoms"
"1536190620-1731","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Flared trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Flared trousers","http://oldschoolrunescape.wikia.com/wiki/Flared_trousers"
"1536190620-1890","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Steel plateskirt (t)","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Steel plateskirt (t)","http://oldschoolrunescape.wikia.com/wiki/Steel_plateskirt_(t)"
"1536190620-1816","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Penance skirt","+0","+0","+0","-10","+15","+26","+21","+28","+19","+26","+0","0","0","+0","Penance skirt","http://oldschoolrunescape.wikia.com/wiki/Penance_skirt"
"1536190620-1690","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue skirt (g)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue skirt (g)","http://oldschoolrunescape.wikia.com/wiki/Blue_skirt_(g)"
"1536190620-1757","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Green navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Green navy slacks","http://oldschoolrunescape.wikia.com/wiki/Green_navy_slacks"
"1536190620-1840","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red d'hide chaps (t)","0","0","0","-10","+14","+28","+22","+30","+20","+28","0","0","0","0","Red d'hide chaps (t)","http://oldschoolrunescape.wikia.com/wiki/Red_d%27hide_chaps_(t)"
"1536190620-1706","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Corrupted plateskirt","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Corrupted plateskirt","http://oldschoolrunescape.wikia.com/wiki/Corrupted_plateskirt"
"1536190620-1884","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Statius's platelegs","3","3","5","-21","-7","110","106","97","-4","121","3","0","0","0","Statius's platelegs","http://oldschoolrunescape.wikia.com/wiki/Statius%27s_platelegs"
"1536190620-1891","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Studded chaps","0","0","0","-5","+6","+15","+16","+17","+6","+16","0","0","0","0","Studded chaps","http://oldschoolrunescape.wikia.com/wiki/Studded_chaps"
"1536190620-1743","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1830","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Proselyte cuisse","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","+6","Proselyte cuisse","http://oldschoolrunescape.wikia.com/wiki/Proselyte_cuisse"
"1536190620-1921","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Zamorak plateskirt","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Zamorak plateskirt","http://oldschoolrunescape.wikia.com/wiki/Zamorak_plateskirt"
"1536190620-1664","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bandos robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Bandos robe legs","http://oldschoolrunescape.wikia.com/wiki/Bandos_robe_legs"
"1536190620-1878","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Skirt (lilac)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skirt (lilac)","http://oldschoolrunescape.wikia.com/wiki/Skirt_(lilac)"
"1536190620-1814","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Obsidian platelegs","0","0","0","0","0","+46","+43","+41","-10","+40","+1","0","0","0","Obsidian platelegs","http://oldschoolrunescape.wikia.com/wiki/Obsidian_platelegs"
"1536190620-1799","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Mithril plateskirt (t)","0","0","0","-21","-7","+24","+22","+20","-4","+22","0","0","0","0","Mithril plateskirt (t)","http://oldschoolrunescape.wikia.com/wiki/Mithril_plateskirt_(t)"
"1536190620-1675","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black platelegs (t)","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","0","Black platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Black_platelegs_(t)"
"1536190620-1918","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Zamorak chaps","+0","+0","+0","-10","+17","+31","+25","+33","+28","+31","+0","0","0","+1","Zamorak chaps","http://oldschoolrunescape.wikia.com/wiki/Zamorak_chaps"
"1536190620-1677","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black plateskirt (g)","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","0","Black plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Black_plateskirt_(g)"
"1536190620-1678","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black plateskirt (t)","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","0","Black plateskirt (t)","http://oldschoolrunescape.wikia.com/wiki/Black_plateskirt_(t)"
"1536190620-1771","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Iron platelegs (g)","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Iron platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Iron_platelegs_(g)"
"1536190620-1637","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","3rd age platelegs","0","0","0","-25","-2","78","76","83","-5","75","0","0","0","0","3rd age platelegs","http://oldschoolrunescape.wikia.com/wiki/3rd_age_platelegs"
"1536190620-1917","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Yellow robe bottoms","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Yellow robe bottoms","http://oldschoolrunescape.wikia.com/wiki/Yellow_robe_bottoms"
"1536190620-1823","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Pirate leggings (brown)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate leggings (brown)","http://oldschoolrunescape.wikia.com/wiki/Pirate_leggings_(brown)"
"1536190620-1751","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Gravedigger leggings","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gravedigger leggings","http://oldschoolrunescape.wikia.com/wiki/Gravedigger_leggings"
"1536190620-1653","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ankou's leggings","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ankou's leggings","http://oldschoolrunescape.wikia.com/wiki/Ankou%27s_leggings"
"1536190620-1753","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Green d'hide chaps (g)","0","0","0","-10","+8","+22","+16","+24","+8","+22","0","0","0","0","Green d'hide chaps (g)","http://oldschoolrunescape.wikia.com/wiki/Green_d%27hide_chaps_(g)"
"1536190620-1832","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Prospector legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Prospector legs","http://oldschoolrunescape.wikia.com/wiki/Prospector_legs"
"1536190620-1923","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Zombie trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zombie trousers","http://oldschoolrunescape.wikia.com/wiki/Zombie_trousers"
"1536190620-1870","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Shorts (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shorts (blue)","http://oldschoolrunescape.wikia.com/wiki/Shorts_(blue)"
"1536190620-1779","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Justiciar legguards","0","0","0","-31","-17","+95","+92","+93","-14","+102","0","0","0","+4","Justiciar legguards","http://oldschoolrunescape.wikia.com/wiki/Justiciar_legguards"
"1536190620-1643","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant plateskirt","+0","+0","+0","-21","-7","+33","+31","+29","-4","+31","+0","0","0","+0","Adamant plateskirt","http://oldschoolrunescape.wikia.com/wiki/Adamant_plateskirt"
"1536190620-1787","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Lumberjack legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lumberjack legs","http://oldschoolrunescape.wikia.com/wiki/Lumberjack_legs"
"1536190620-1674","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black platelegs (g)","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","0","Black platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Black_platelegs_(g)"
"1536190620-1724","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Eggshell platelegs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Eggshell platelegs","http://oldschoolrunescape.wikia.com/wiki/Eggshell_platelegs"
"1536190620-1648","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ancient chaps","0","0","0","-10","+17","+31","+25","+33","+28","+31","0","0","0","+1","Ancient chaps","http://oldschoolrunescape.wikia.com/wiki/Ancient_chaps"
"1536190620-1711","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Deadman's legs","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Deadman's legs","http://oldschoolrunescape.wikia.com/wiki/Deadman%27s_legs"
"1536190620-1638","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","3rd age range legs","0","0","0","-10","17","31","25","33","30","31","0","0","0","0","3rd age range legs","http://oldschoolrunescape.wikia.com/wiki/3rd_age_range_legs"
"1536190620-1864","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Shade robe","0","0","0","0","0","0","0","0","0","0","0","0","0","4","Shade robe","http://oldschoolrunescape.wikia.com/wiki/Shade_robe"
"1536190620-1658","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Armadyl platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Armadyl platelegs","http://oldschoolrunescape.wikia.com/wiki/Armadyl_platelegs"
"1536190620-1707","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Cow trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cow trousers","http://oldschoolrunescape.wikia.com/wiki/Cow_trousers"
"1536190620-1647","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ancestral robe bottom","0","0","0","+26","-7","27","24","30","20","0","0","0","2","0","Ancestral robe bottom","http://oldschoolrunescape.wikia.com/wiki/Ancestral_robe_bottom"
"1536190620-1914","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Wood camo legs","0","0","0","0","-7","+11","+10","+10","0","+10","0","0","0","0","Wood camo legs","http://oldschoolrunescape.wikia.com/wiki/Wood_camo_legs"
"1536190620-1747","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1665","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bandos tassets","0","0","0","-21","-7","+71","+63","+66","-4","+93","+2","0","0","+1","Bandos tassets","http://oldschoolrunescape.wikia.com/wiki/Bandos_tassets"
"1536190620-1877","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Skirt (brown)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skirt (brown)","http://oldschoolrunescape.wikia.com/wiki/Skirt_(brown)"
"1536190620-1681","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black skirt (t)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black skirt (t)","http://oldschoolrunescape.wikia.com/wiki/Black_skirt_(t)"
"1536190620-1759","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Grey navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grey navy slacks","http://oldschoolrunescape.wikia.com/wiki/Grey_navy_slacks"
"1536190620-1812","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Mystic robe bottom (dark)","0","0","0","+15","0","0","0","0","+15","0","0","0","0","0","Mystic robe bottom (dark)","http://oldschoolrunescape.wikia.com/wiki/Mystic_robe_bottom_(dark)"
"1536190620-1872","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Shorts (yellow)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shorts (yellow)","http://oldschoolrunescape.wikia.com/wiki/Shorts_(yellow)"
"1536190620-1660","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Armadyl robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Armadyl robe legs","http://oldschoolrunescape.wikia.com/wiki/Armadyl_robe_legs"
"1536190620-1651","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ancient robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Ancient robe legs","http://oldschoolrunescape.wikia.com/wiki/Ancient_robe_legs"
"1536190620-1907","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Void knight robe","0","0","0","0","0","+30","+30","+30","+30","+30","0","0","0","0","Void knight robe","http://oldschoolrunescape.wikia.com/wiki/Void_knight_robe"
"1536190620-1858","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Samurai greaves","0","0","0","0","0","+42","+40","+38","+3","+40","0","0","0","0","Samurai greaves","http://oldschoolrunescape.wikia.com/wiki/Samurai_greaves"
"1536190620-1839","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red d'hide chaps (g)","0","0","0","-10","+14","+28","+22","+30","+20","+28","0","0","0","0","Red d'hide chaps (g)","http://oldschoolrunescape.wikia.com/wiki/Red_d%27hide_chaps_(g)"
"1536190620-1791","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Menaphite red kilt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Menaphite red kilt","http://oldschoolrunescape.wikia.com/wiki/Menaphite_red_kilt"
"1536190620-1863","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Saradomin robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Saradomin robe legs","http://oldschoolrunescape.wikia.com/wiki/Saradomin_robe_legs"
"1536190620-1761","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Guthan's chainskirt","0","0","0","-14","-7","+75","+72","+73","-4","+82","0","0","0","0","Guthan's chainskirt","http://oldschoolrunescape.wikia.com/wiki/Guthan%27s_chainskirt"
"1536190620-1698","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Brown navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown navy slacks","http://oldschoolrunescape.wikia.com/wiki/Brown_navy_slacks"
"1536190620-1841","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red decorative legs","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Red decorative legs","http://oldschoolrunescape.wikia.com/wiki/Red_decorative_legs"
"1536190620-1689","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue skirt","http://oldschoolrunescape.wikia.com/wiki/Blue_skirt"
"1536190620-1694","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bronze platelegs (t)","0","0","0","-21","-7","+8","+7","+6","-4","+7","0","0","0","0","Bronze platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Bronze_platelegs_(t)"
"1536190620-1695","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bronze plateskirt","0","0","0","-21","-7","+8","+7","+6","-4","+7","0","0","0","0","Bronze plateskirt","http://oldschoolrunescape.wikia.com/wiki/Bronze_plateskirt"
"1536190620-1727","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Enchanted robe","0","0","0","+15","0","0","0","0","+15","0","0","0","0","0","Enchanted robe","http://oldschoolrunescape.wikia.com/wiki/Enchanted_robe"
"1536190620-1820","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Pink skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pink skirt","http://oldschoolrunescape.wikia.com/wiki/Pink_skirt"
"1536190620-1886","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Steel platelegs (g)","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Steel platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Steel_platelegs_(g)"
"1536190620-1801","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Monk's robe (g)","0","0","0","0","0","0","0","0","0","0","0","0","0","+5","Monk's robe (g)","http://oldschoolrunescape.wikia.com/wiki/Monk%27s_robe_(g)"
"1536190620-1803","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Morrigan's leather chaps","0","0","0","-10","23","35","29","37","46","35","0","0","0","0","Morrigan's leather chaps","http://oldschoolrunescape.wikia.com/wiki/Morrigan%27s_leather_chaps"
"1536190620-1783","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Leather chaps","0","0","0","0","+4","+2","+2","+1","0","0","0","0","0","0","Leather chaps","http://oldschoolrunescape.wikia.com/wiki/Leather_chaps"
"1536190620-1895","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Torag's platelegs","+0","+0","+0","-21","-7","+85","+82","+83","-4","+92","+0","0","0","+0","Torag's platelegs","http://oldschoolrunescape.wikia.com/wiki/Torag%27s_platelegs"
"1536190620-1908","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Vyrewatch legs","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Vyrewatch legs","http://oldschoolrunescape.wikia.com/wiki/Vyrewatch_legs"
"1536190620-1733","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Frog-leather chaps","0","0","0","-5","+2","+7","+7","+9","+4","+9","0","0","0","0","Frog-leather chaps","http://oldschoolrunescape.wikia.com/wiki/Frog-leather_chaps"
"1536190620-1889","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Steel plateskirt (g)","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Steel plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Steel_plateskirt_(g)"
"1536190620-1742","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1859","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Santa pantaloons","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Santa pantaloons","http://oldschoolrunescape.wikia.com/wiki/Santa_pantaloons"
"1536190620-1766","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ham robe","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Ham robe","http://oldschoolrunescape.wikia.com/wiki/Ham_robe"
"1536190620-1691","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue skirt (t)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue skirt (t)","http://oldschoolrunescape.wikia.com/wiki/Blue_skirt_(t)"
"1536190620-1763","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Guthix platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Guthix platelegs","http://oldschoolrunescape.wikia.com/wiki/Guthix_platelegs"
"1536190620-1900","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ultimate ironman platelegs","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Ultimate ironman platelegs","http://oldschoolrunescape.wikia.com/wiki/Ultimate_ironman_platelegs"
"1536190620-1790","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Menaphite purple robe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Menaphite purple robe","http://oldschoolrunescape.wikia.com/wiki/Menaphite_purple_robe"
"1536190620-1916","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Yak-hide armour (legs)","0","0","0","-5","+10","+25","+20","+15","-2","+10","0","0","0","0","Yak-hide armour (legs)","http://oldschoolrunescape.wikia.com/wiki/Yak-hide_armour_(legs)"
"1536190620-1896","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Trousers (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trousers (blue)","http://oldschoolrunescape.wikia.com/wiki/Trousers_(blue)"
"1536190620-1640","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant platelegs","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Adamant platelegs","http://oldschoolrunescape.wikia.com/wiki/Adamant_platelegs"
"1536190620-1809","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Mummy's legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mummy's legs","http://oldschoolrunescape.wikia.com/wiki/Mummy%27s_legs"
"1536190620-1807","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Morytania legs 4","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Morytania legs 4","http://oldschoolrunescape.wikia.com/wiki/Morytania_legs_4"
"1536190620-1709","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Dark infinity bottoms","0","0","0","+17","0","0","0","0","+17","0","0","0","0","0","Dark infinity bottoms","http://oldschoolrunescape.wikia.com/wiki/Dark_infinity_bottoms"
"1536190620-1833","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Purple elegant legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Purple elegant legs","http://oldschoolrunescape.wikia.com/wiki/Purple_elegant_legs"
"1536190620-1687","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue navy slacks","http://oldschoolrunescape.wikia.com/wiki/Blue_navy_slacks"
"1536190620-1737","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Gold decorative legs","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Gold decorative legs","http://oldschoolrunescape.wikia.com/wiki/Gold_decorative_legs"
"1536190620-1782","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Larupia legs","0","0","0","0","-7","+11","+10","+10","0","+10","0","0","0","0","Larupia legs","http://oldschoolrunescape.wikia.com/wiki/Larupia_legs"
"1536190620-1745","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1750","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Granite legs","0","0","0","-31","-18","+43","+45","+41","-4","+68","0","0","0","0","Granite legs","http://oldschoolrunescape.wikia.com/wiki/Granite_legs"
"1536190620-1887","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Steel platelegs (t)","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Steel platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Steel_platelegs_(t)"
"1536190620-1903","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Villager robe (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Villager robe (blue)","http://oldschoolrunescape.wikia.com/wiki/Villager_robe_(blue)"
"1536190620-1774","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Iron plateskirt (g)","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Iron plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Iron_plateskirt_(g)"
"1536190620-1649","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ancient platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Ancient platelegs","http://oldschoolrunescape.wikia.com/wiki/Ancient_platelegs"
"1536190620-1883","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Splitbark legs","+0","+0","+0","+7","-7","+22","+20","+25","+10","0","0","0","0","0","Splitbark legs","http://oldschoolrunescape.wikia.com/wiki/Splitbark_legs"
"1536190620-1792","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Menaphite red robe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Menaphite red robe","http://oldschoolrunescape.wikia.com/wiki/Menaphite_red_robe"
"1536190620-1767","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Hardcore ironman platelegs","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Hardcore ironman platelegs","http://oldschoolrunescape.wikia.com/wiki/Hardcore_ironman_platelegs"
"1536190620-1741","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graahk legs","0","0","0","0","-7","+11","+10","+10","0","+10","0","0","0","0","Graahk legs","http://oldschoolrunescape.wikia.com/wiki/Graahk_legs"
